GameType,Season,Team,G,Date,Home,Opp,W.L,Tm.Pts,Opp.Pts,Tm.FGM,Tm.FGA,Tm.FG_Perc,Tm.3PM,Tm.3PA,Tm.3P_Perc,Tm.FTM,Tm.FTA,Tm.FT_Perc,Tm.ORB,Tm.TRB,Tm.AST,Tm.STL,Tm.BLK,Tm.TOV,Tm.PF,Home.Attendance,Referee1,Referee2,Referee3,Referee4
RegularSeason,2010,ATL,49,2/5/10,1,CHI,W,91,81,39,88,0.443,8,18,0.444,5,11,0.455,14,44,21,5,2,8,21,18729,Tony Brown,John Goble,Greg Willard,NA
RegularSeason,2010,ATL,50,2/9/10,0,MEM,W,108,94,41,74,0.554,7,16,0.438,19,25,0.76,10,37,25,10,3,15,17,10491,Mike Callahan,Bill Kennedy,Rodney Mott,NA
RegularSeason,2010,ATL,51,2/10/10,1,MIA,L,76,94,27,72,0.375,4,19,0.211,18,25,0.72,12,35,20,8,4,14,13,17074,Bob Delaney,Mark Lindsay,Jason Phillips,NA
RegularSeason,2010,ATL,52,2/17/10,0,LAC,W,110,92,43,79,0.544,0,7,0,24,33,0.727,8,32,27,16,5,8,16,15485,Dan Crawford,Marat Kogut,Leon Wood,NA
RegularSeason,2010,ATL,53,2/19/10,0,PHO,L,80,88,30,76,0.395,3,14,0.214,17,25,0.68,9,36,12,8,6,15,17,18266,Derrick Collins,Joe Crawford,Scott Wall,NA
RegularSeason,2010,ATL,54,2/21/10,0,GSW,L,104,108,40,88,0.455,5,15,0.333,19,28,0.679,13,43,23,9,5,14,19,17822,Dick Bavetta,Matt Boland,Kane Fitzgerald,NA
RegularSeason,2010,ATL,55,2/22/10,0,UTA,W,105,100,39,72,0.542,8,16,0.5,19,25,0.76,7,33,21,6,5,8,20,19911,Bob Delaney,Mark Lindsay,Zach Zarba,NA
RegularSeason,2010,ATL,56,2/24/10,1,MIN,W,98,92,33,81,0.407,4,14,0.286,28,32,0.875,12,46,23,5,7,13,16,15059,Tony Brothers,Eric Lewis,Haywoode Workman,NA
RegularSeason,2010,ATL,57,2/26/10,1,DAL,L,103,111,38,95,0.4,9,26,0.346,18,21,0.857,15,41,32,10,6,7,11,18923,Bennie Adams,Eric Dalen,Mark Wunderlich,NA
RegularSeason,2010,ATL,58,2/28/10,1,MIL,W,106,102,39,90,0.433,3,13,0.231,25,30,0.833,14,47,21,10,3,12,23,16381,Derek Richardson,Phil Robinson,Bill Spooner,NA
RegularSeason,2010,ATL,59,3/1/10,0,CHI,W,116,92,43,96,0.448,6,18,0.333,24,30,0.8,22,63,23,8,3,8,15,19011,Mark Ayotte,Curtis Blair,Joe Crawford,NA
RegularSeason,2010,ATL,60,3/3/10,1,PHI,W,112,93,42,84,0.5,8,20,0.4,20,27,0.741,13,47,23,11,6,15,21,15408,Scott Foster,Ed Malloy,Sean Wright,NA
RegularSeason,2010,ATL,61,3/5/10,1,GSW,W,127,122,44,83,0.53,9,18,0.5,30,40,0.75,19,47,27,8,3,8,26,14066,Marc Davis,Olandis Poole,Bennett Salvatore,NA
RegularSeason,2010,ATL,62,3/6/10,0,MIA,L,94,100,31,78,0.397,9,24,0.375,23,25,0.92,13,45,20,3,3,13,19,19600,Tony Brown,John Goble,Ken Mauer,NA
RegularSeason,2010,ATL,63,3/8/10,0,NYK,L,98,99,37,87,0.425,3,17,0.176,21,27,0.778,13,43,15,7,4,10,17,19763,Ron Garretson,Rodney Mott,Scott Wall,NA
RegularSeason,2010,ATL,64,3/11/10,0,WAS,W,105,99,41,79,0.519,8,17,0.471,15,25,0.6,12,29,22,11,6,14,22,13625,Scott Foster,David Jones,Tommy Nunez,NA
RegularSeason,2010,ATL,65,3/13/10,1,DET,W,112,99,46,73,0.63,7,14,0.5,13,18,0.722,9,31,35,12,4,17,23,18214,Derrick Collins,Monty McCutchen,Leroy Richardson,NA
RegularSeason,2010,ATL,66,3/16/10,0,NJN,W,108,84,42,85,0.494,8,15,0.533,16,24,0.667,10,47,24,7,4,7,21,11128,Eric Lewis,Olandis Poole,Tom Washington,NA
RegularSeason,2010,ATL,67,3/17/10,0,TOR,L,105,106,41,85,0.482,11,18,0.611,12,18,0.667,7,42,22,2,9,11,23,18441,Bennie Adams,Eli Roe,Eddie F. Rush,NA
RegularSeason,2010,ATL,68,3/19/10,1,CHA,W,93,92,36,86,0.419,4,13,0.308,17,22,0.773,18,51,16,11,3,17,14,17697,James Capers,Mark Lindsay,Bill Spooner,NA
RegularSeason,2010,ATL,69,3/21/10,1,SAS,W,119,114,46,98,0.469,4,17,0.235,23,28,0.821,21,51,25,7,0,11,22,18729,Sean Corbin,David Guthrie,Ken Mauer,NA
RegularSeason,2010,ATL,70,3/22/10,0,MIL,L,95,98,41,78,0.526,7,17,0.412,6,13,0.462,7,36,15,4,7,8,17,14186,Dick Bavetta,Kevin Fehr,Derek Richardson,NA
RegularSeason,2010,ATL,71,3/24/10,1,ORL,W,86,84,31,76,0.408,7,13,0.538,17,20,0.85,3,38,21,9,5,10,24,16887,Pat Fraher,Eli Roe,Bennett Salvatore,NA
RegularSeason,2010,ATL,72,3/26/10,0,PHI,L,98,105,37,78,0.474,7,18,0.389,17,21,0.81,14,39,18,5,3,19,17,13293,Marc Davis,Haywoode Workman,Mark Wunderlich,NA
RegularSeason,2010,ATL,73,3/28/10,1,IND,W,94,84,39,87,0.448,3,16,0.188,13,18,0.722,14,53,24,4,1,9,12,16646,Tony Brothers,Ron Garretson,Olandis Poole,NA
RegularSeason,2010,ATL,74,3/31/10,1,LAL,W,109,92,45,83,0.542,9,22,0.409,10,15,0.667,11,39,21,6,2,5,20,20190,Dan Crawford,Bill Kennedy,Courtney Kirkland,NA
RegularSeason,2010,ATL,75,4/2/10,0,CLE,L,88,93,37,90,0.411,5,18,0.278,9,15,0.6,9,36,19,6,5,7,22,20562,Sean Corbin,Kevin Fehr,Greg Willard,NA
RegularSeason,2010,ATL,76,4/3/10,1,DET,W,91,85,35,73,0.479,7,15,0.467,14,21,0.667,14,50,20,2,4,11,16,18729,Scott Foster,Ed Malloy,Haywoode Workman,NA
RegularSeason,2010,ATL,77,4/6/10,0,CHA,L,100,109,40,84,0.476,8,19,0.421,12,13,0.923,12,35,24,3,5,10,24,18610,Kane Fitzgerald,Rodney Mott,Eddie F. Rush,NA
RegularSeason,2010,ATL,78,4/7/10,0,DET,L,88,90,36,83,0.434,2,17,0.118,14,23,0.609,15,48,21,9,7,14,17,22076,Mike Callahan,Sean Wright,Zach Zarba,NA
RegularSeason,2010,ATL,79,4/9/10,1,TOR,W,107,101,36,88,0.409,8,25,0.32,27,30,0.9,18,49,24,8,7,10,21,19382,David Jones,Michael Smith,Bill Spooner,NA
RegularSeason,2010,ATL,80,4/10/10,0,WAS,W,105,95,40,74,0.541,9,18,0.5,16,18,0.889,8,31,22,7,8,11,15,20173,Matt Boland,Eric Dalen,Marc Davis,NA
RegularSeason,2010,ATL,81,4/12/10,0,MIL,W,104,96,39,74,0.527,7,16,0.438,19,27,0.704,11,48,17,4,11,12,21,14186,Derrick Collins,Ed Malloy,Monty McCutchen,NA
RegularSeason,2010,ATL,82,4/14/10,1,CLE,W,99,83,43,79,0.544,2,11,0.182,11,17,0.647,9,42,26,9,2,18,22,19069,Dick Bavetta,Tony Brothers,Tony Brown,NA
Playoffs,2010,ATL,1,4/17/10,1,MIL,W,102,92,41,76,0.539,6,11,0.545,14,19,0.737,11,40,18,8,11,13,17,18729,Sean Corbin,Ron Garretson,Ken Mauer,NA
Playoffs,2010,ATL,2,4/20/10,1,MIL,W,96,86,38,80,0.475,3,11,0.273,17,20,0.85,10,40,26,9,8,10,14,18938,Derrick Collins,Dan Crawford,Ed Malloy,NA
Playoffs,2010,ATL,3,4/24/10,0,MIL,L,89,107,34,87,0.391,3,15,0.2,18,25,0.72,20,41,16,11,5,12,13,18717,Tony Brothers,James Capers,Monty McCutchen,NA
Playoffs,2010,ATL,4,4/26/10,0,MIL,L,104,111,38,80,0.475,10,19,0.526,18,21,0.857,12,33,14,5,2,10,29,18717,John Goble,Eddie F. Rush,Tom Washington,NA
Playoffs,2010,ATL,5,4/28/10,1,MIL,L,87,91,36,83,0.434,2,11,0.182,13,17,0.765,12,39,16,6,8,12,25,19304,Dick Bavetta,Marc Davis,Joe Derosa,NA
Playoffs,2010,ATL,6,4/30/10,0,MIL,W,83,69,31,81,0.383,5,16,0.313,16,22,0.727,15,51,15,5,6,11,15,18717,Mike Callahan,Bennett Salvatore,Zach Zarba,NA
Playoffs,2010,ATL,7,5/2/10,1,MIL,W,95,74,36,76,0.474,6,16,0.375,17,21,0.81,17,55,21,1,8,9,21,19241,Joe Crawford,Scott Foster,Greg Willard,NA
Playoffs,2010,ATL,8,5/4/10,0,ORL,L,71,114,28,81,0.346,2,13,0.154,13,18,0.722,10,35,12,9,4,15,24,17461,Bob Delaney,Joe Derosa,Tom Washington,NA
Playoffs,2010,ATL,9,5/6/10,0,ORL,L,98,112,31,75,0.413,6,11,0.545,30,31,0.968,16,41,16,4,2,8,29,17461,Mike Callahan,Marc Davis,Monty McCutchen,NA
Playoffs,2010,ATL,10,5/8/10,1,ORL,L,75,105,29,83,0.349,4,15,0.267,13,19,0.684,12,34,9,6,0,7,24,18729,Dan Crawford,Ed Malloy,Eddie F. Rush,NA
Playoffs,2010,ATL,11,5/10/10,1,ORL,L,84,98,30,74,0.405,3,12,0.25,21,29,0.724,8,30,17,6,2,7,22,18729,Bennett Salvatore,Bill Spooner,Derrick Stafford,NA
RegularSeason,2011,ATL,1,10/27/10,0,MEM,W,119,104,42,80,0.525,8,16,0.5,27,31,0.871,9,44,20,7,9,15,20,17519,Mike Callahan,Olandis Poole,Sean Wright,NA
RegularSeason,2011,ATL,2,10/29/10,0,PHI,W,104,101,36,70,0.514,6,17,0.353,26,31,0.839,10,46,24,3,8,20,26,10960,Bob Delaney,John Goble,Haywoode Workman,NA
RegularSeason,2011,ATL,3,10/30/10,1,WAS,W,99,95,34,81,0.42,5,19,0.263,26,30,0.867,13,43,19,4,4,16,22,18729,Curtis Blair,Scott Foster,Rodney Mott,NA
RegularSeason,2011,ATL,4,11/2/10,0,CLE,W,100,88,37,84,0.44,5,17,0.294,21,30,0.7,14,43,26,7,7,7,17,20562,Marc Davis,David Guthrie,Josh Tiven,NA
RegularSeason,2011,ATL,5,11/3/10,1,DET,W,94,85,36,67,0.537,3,14,0.214,19,23,0.826,3,35,25,3,3,13,13,13003,Monty McCutchen,Olandis Poole,Tom Washington,NA
RegularSeason,2011,ATL,6,11/5/10,0,MIN,W,113,103,44,81,0.543,4,18,0.222,21,26,0.808,8,43,27,5,8,15,15,17222,Tony Brothers,Kane Fitzgerald,Ed Malloy,NA
RegularSeason,2011,ATL,7,11/7/10,1,PHO,L,114,118,45,83,0.542,7,23,0.304,17,22,0.773,13,40,29,6,4,14,22,13395,Bennie Adams,Ken Mauer,Gary Zielinski,NA
RegularSeason,2011,ATL,8,11/8/10,0,ORL,L,89,93,36,76,0.474,4,13,0.308,13,16,0.813,9,46,18,6,3,15,24,18846,Derrick Collins,Bill Spooner,James Williams,NA
RegularSeason,2011,ATL,9,11/10/10,1,MIL,L,91,108,36,73,0.493,5,13,0.385,14,21,0.667,7,32,24,3,3,17,16,11211,Tony Brown,Nick Buchert,David Jones,NA
RegularSeason,2011,ATL,10,11/12/10,1,UTA,L,86,90,35,71,0.493,5,19,0.263,11,21,0.524,11,41,23,5,5,15,22,17069,Marc Davis,David Guthrie,Leon Wood,NA
RegularSeason,2011,ATL,11,11/14/10,1,MIN,W,111,105,36,80,0.45,5,11,0.455,34,39,0.872,15,40,22,12,7,15,25,12027,Mike Callahan,Eric Dalen,Sean Wright,NA
RegularSeason,2011,ATL,12,11/16/10,0,IND,W,102,92,37,74,0.5,8,15,0.533,20,23,0.87,5,30,26,4,8,9,24,11133,Curtis Blair,Tony Brothers,Bill Kennedy,NA
RegularSeason,2011,ATL,13,11/20/10,1,DAL,L,93,98,39,81,0.481,7,25,0.28,8,10,0.8,7,37,28,8,5,12,17,14143,Brent Barnaky,Greg Willard,Zach Zarba,NA
RegularSeason,2011,ATL,14,11/22/10,1,BOS,L,76,99,28,81,0.346,6,16,0.375,14,17,0.824,8,30,21,4,1,12,13,14476,Rodney Mott,Bill Spooner,Scott Wall,NA
RegularSeason,2011,ATL,15,11/23/10,0,NJN,L,101,107,41,89,0.461,9,15,0.6,10,13,0.769,13,45,26,4,3,13,25,13010,Kevin Fehr,Mark Lindsay,Ed Malloy,NA
RegularSeason,2011,ATL,16,11/25/10,1,WAS,W,116,96,42,88,0.477,7,18,0.389,25,27,0.926,16,49,23,6,6,14,24,15042,Leroy Richardson,Eli Roe,Derrick Stafford,NA
RegularSeason,2011,ATL,17,11/27/10,0,NYK,W,99,90,39,89,0.438,10,26,0.385,11,14,0.786,11,44,22,6,2,6,16,19763,Tony Brown,Joe Crawford,Eric Dalen,NA
RegularSeason,2011,ATL,18,11/28/10,0,TOR,W,96,78,37,79,0.468,8,18,0.444,14,20,0.7,7,44,24,6,5,10,14,17302,Ron Garretson,Tommy Nunez,Leon Wood,NA
RegularSeason,2011,ATL,19,12/1/10,1,MEM,W,112,109,42,79,0.532,7,12,0.583,21,26,0.808,8,28,33,6,4,11,20,11513,Bill Kennedy,Courtney Kirkland,Gary Zielinski,NA
RegularSeason,2011,ATL,20,12/3/10,1,PHI,W,93,88,33,79,0.418,4,12,0.333,23,28,0.821,8,44,25,9,3,9,15,12140,Kane Fitzgerald,David Jones,Ken Mauer,NA
RegularSeason,2011,ATL,21,12/4/10,0,MIA,L,77,89,32,80,0.4,5,17,0.294,8,12,0.667,9,38,16,5,0,11,17,19600,Brian Forte,John Goble,Steve Javie,NA
RegularSeason,2011,ATL,22,12/6/10,0,ORL,W,80,74,33,85,0.388,5,14,0.357,9,12,0.75,10,42,17,6,7,11,21,18846,Dick Bavetta,Derrick Collins,Violet Palmer,NA
RegularSeason,2011,ATL,23,12/7/10,1,NJN,W,116,101,47,78,0.603,6,16,0.375,16,28,0.571,10,39,34,8,2,11,25,14273,James Capers,Eric Lewis,James Williams,NA
RegularSeason,2011,ATL,24,12/10/10,0,SAS,L,92,108,36,80,0.45,7,14,0.5,13,20,0.65,11,40,19,9,4,15,22,17576,Mike Callahan,J.T. Orr,Jason Phillips,NA
RegularSeason,2011,ATL,25,12/11/10,1,IND,W,97,83,33,73,0.452,4,12,0.333,27,34,0.794,9,48,25,8,7,15,21,14131,Pat Fraher,Michael Smith,Josh Tiven,NA
RegularSeason,2011,ATL,26,12/14/10,0,DET,L,80,103,30,68,0.441,6,14,0.429,14,20,0.7,3,31,17,6,1,14,18,12526,Bennie Adams,Brent Barnaky,Derrick Stafford,NA
RegularSeason,2011,ATL,27,12/16/10,0,BOS,L,90,102,34,68,0.5,3,10,0.3,19,24,0.792,10,37,16,10,2,18,15,18624,Mark Ayotte,David Jones,Greg Willard,NA
RegularSeason,2011,ATL,28,12/17/10,1,CHA,W,90,85,36,78,0.462,6,25,0.24,12,13,0.923,11,42,24,4,8,14,20,15006,Eric Dalen,Marc Davis,Sean Wright,NA
RegularSeason,2011,ATL,29,12/19/10,0,NJN,L,82,89,29,74,0.392,5,17,0.294,19,23,0.826,7,39,22,6,5,16,22,11295,Matt Boland,Dan Crawford,Scott Twardoski,NA
RegularSeason,2011,ATL,30,12/20/10,1,ORL,W,91,81,33,80,0.413,6,18,0.333,19,29,0.655,13,51,23,3,6,15,26,16275,Ed Malloy,Scott Wall,Leon Wood,NA
RegularSeason,2011,ATL,31,12/22/10,1,CLE,W,98,84,42,83,0.506,8,22,0.364,6,10,0.6,9,40,29,5,2,6,14,12610,Brent Barnaky,Bennett Salvatore,Zach Zarba,NA
RegularSeason,2011,ATL,32,12/26/10,0,NOH,L,86,93,29,73,0.397,9,24,0.375,19,24,0.792,8,38,17,3,3,14,15,15626,David Guthrie,Olandis Poole,Tom Washington,NA
RegularSeason,2011,ATL,33,12/27/10,0,MIL,W,95,80,38,75,0.507,6,14,0.429,13,20,0.65,11,47,23,7,2,15,17,16751,Derrick Collins,Brian Forte,Eric Lewis,NA
RegularSeason,2011,ATL,34,12/29/10,1,GSW,W,103,93,44,86,0.512,8,19,0.421,7,12,0.583,10,44,31,8,4,12,14,15925,Tony Brown,Joe Crawford,Marat Kogut,NA
RegularSeason,2011,ATL,35,12/31/10,0,OKC,L,94,103,33,73,0.452,5,18,0.278,23,29,0.793,5,36,19,8,4,12,17,18203,Curtis Blair,Bob Delaney,John Goble,NA
RegularSeason,2011,ATL,36,1/2/11,0,LAC,W,107,98,32,70,0.457,8,18,0.444,35,40,0.875,7,33,17,6,4,13,24,16750,Scott Foster,Violet Palmer,Michael Smith,NA
RegularSeason,2011,ATL,37,1/4/11,0,SAC,W,108,102,40,78,0.513,8,18,0.444,20,24,0.833,10,47,23,6,3,19,19,11472,Mark Ayotte,Kevin Cutler,Ken Mauer,NA
RegularSeason,2011,ATL,38,1/5/11,0,UTA,W,110,87,40,79,0.506,14,25,0.56,16,18,0.889,9,40,24,7,5,12,27,19911,Matt Boland,Ron Garretson,Marat Kogut,NA
RegularSeason,2011,ATL,39,1/8/11,1,IND,W,108,93,36,84,0.429,11,22,0.5,25,29,0.862,12,44,27,8,4,15,20,13547,Bill Kennedy,Courtney Kirkland,Zach Zarba,NA
RegularSeason,2011,ATL,40,1/12/11,0,TOR,W,104,101,35,80,0.438,9,30,0.3,25,31,0.806,10,40,19,7,2,14,14,14186,Rodney Mott,Bill Spooner,Haywoode Workman,NA
RegularSeason,2011,ATL,41,1/15/11,1,HOU,L,106,112,43,87,0.494,10,26,0.385,10,12,0.833,7,32,27,6,4,13,10,13420,Kevin Fehr,Steve Javie,Gary Zielinski,NA
RegularSeason,2011,ATL,42,1/17/11,1,SAC,W,100,98,39,83,0.47,5,20,0.25,17,20,0.85,8,38,25,3,10,10,21,14820,Bennie Adams,Kane Fitzgerald,Bennett Salvatore,NA
RegularSeason,2011,ATL,43,1/18/11,0,MIA,W,93,89,38,95,0.4,7,31,0.226,10,14,0.714,15,48,20,8,2,10,22,19600,Mike Callahan,Jason Phillips,Olandis Poole,NA
RegularSeason,2011,ATL,44,1/21/11,1,NOH,L,59,100,23,79,0.291,4,20,0.2,9,11,0.818,8,32,11,5,3,13,16,14875,Curtis Blair,Ed Malloy,Rodney Mott,NA
RegularSeason,2011,ATL,45,1/22/11,0,CHA,W,103,87,37,73,0.507,9,19,0.474,20,23,0.87,5,37,19,7,4,11,14,17286,Steve Javie,Eli Roe,Zach Zarba,NA
RegularSeason,2011,ATL,46,1/26/11,0,MIL,L,90,98,33,79,0.418,7,19,0.368,17,23,0.739,8,43,19,2,3,12,20,13274,Bob Delaney,Eric Lewis,Violet Palmer,NA
RegularSeason,2011,ATL,47,1/28/11,1,NYK,W,111,102,42,82,0.512,7,19,0.368,20,23,0.87,13,46,22,7,4,12,20,19069,Tony Brown,Pat Fraher,Michael Smith,NA
RegularSeason,2011,ATL,48,1/29/11,0,DAL,L,91,102,35,76,0.461,4,20,0.2,17,22,0.773,9,38,20,8,2,12,22,20309,John Goble,Bill Spooner,Scott Wall,NA
RegularSeason,2011,ATL,49,2/2/11,1,TOR,W,100,87,42,76,0.553,10,24,0.417,6,9,0.667,6,40,30,4,5,13,19,14025,Marc Davis,Josh Tiven,Sean Wright,NA
RegularSeason,2011,ATL,50,2/4/11,1,LAC,W,101,100,41,94,0.436,7,27,0.259,12,13,0.923,16,44,25,8,3,10,19,19363,James Capers,Kane Fitzgerald,Olandis Poole,NA
RegularSeason,2011,ATL,51,2/5/11,0,WAS,W,99,92,34,73,0.466,5,13,0.385,26,35,0.743,10,45,16,5,3,9,13,16256,Joe Crawford,Pat Fraher,Derek Richardson,NA
RegularSeason,2011,ATL,52,2/8/11,1,PHI,L,83,117,35,86,0.407,3,18,0.167,10,15,0.667,11,35,20,2,5,14,25,12903,Matt Boland,Scott Foster,James Williams,NA
RegularSeason,2011,ATL,53,2/12/11,1,CHA,L,86,88,33,82,0.402,5,23,0.217,15,18,0.833,8,40,26,6,1,7,19,16948,Curtis Blair,Monty McCutchen,Leon Wood,NA
RegularSeason,2011,ATL,54,2/14/11,0,DET,W,94,79,35,62,0.565,7,16,0.438,17,19,0.895,9,39,26,7,2,16,16,11844,Nick Buchert,Bill Kennedy,Leroy Richardson,NA
RegularSeason,2011,ATL,55,2/16/11,0,NYK,L,90,102,37,84,0.44,11,22,0.5,5,9,0.556,6,38,20,5,2,10,19,19763,Ed Malloy,Rodney Mott,Haywoode Workman,NA
RegularSeason,2011,ATL,56,2/22/11,0,LAL,L,80,104,30,82,0.366,1,15,0.067,19,28,0.679,8,32,17,7,5,6,28,18997,Bob Delaney,Rodney Mott,Violet Palmer,NA
RegularSeason,2011,ATL,57,2/23/11,0,PHO,L,97,105,39,81,0.481,7,14,0.5,12,15,0.8,10,35,18,8,2,12,20,18254,Joe Crawford,Derek Richardson,Sean Wright,NA
RegularSeason,2011,ATL,58,2/25/11,0,GSW,W,95,79,40,84,0.476,5,19,0.263,10,11,0.909,17,49,26,9,5,20,14,19858,Mike Callahan,Marat Kogut,Leon Wood,NA
RegularSeason,2011,ATL,59,2/27/11,0,POR,W,90,83,29,69,0.42,8,21,0.381,24,27,0.889,15,49,16,10,6,24,22,20642,Ed Malloy,Michael Smith,Haywoode Workman,NA
RegularSeason,2011,ATL,60,2/28/11,0,DEN,L,90,100,34,85,0.4,2,19,0.105,20,25,0.8,10,43,15,3,7,9,17,16163,Brent Barnaky,Kevin Fehr,Bill Kennedy,NA
RegularSeason,2011,ATL,61,3/2/11,1,CHI,W,83,80,33,82,0.402,5,12,0.417,12,17,0.706,13,37,21,10,2,13,18,16928,Derrick Collins,Scott Foster,Violet Palmer,NA
RegularSeason,2011,ATL,62,3/4/11,1,OKC,L,104,111,39,82,0.476,6,17,0.353,20,25,0.8,13,38,23,7,4,16,19,17916,Tony Brown,Bob Delaney,Gary Zielinski,NA
RegularSeason,2011,ATL,63,3/6/11,1,NYK,L,79,92,33,74,0.446,6,17,0.353,7,9,0.778,7,34,15,2,3,19,16,19560,Dan Crawford,Michael Smith,James Williams,NA
RegularSeason,2011,ATL,64,3/8/11,1,LAL,L,87,101,33,83,0.398,7,22,0.318,14,17,0.824,16,38,21,5,1,11,17,19890,Ron Garretson,Jason Phillips,Josh Tiven,NA
RegularSeason,2011,ATL,65,3/11/11,0,CHI,L,76,94,31,72,0.431,5,14,0.357,9,15,0.6,4,28,20,4,7,12,14,22123,Kevin Cutler,Steve Javie,Zach Zarba,NA
RegularSeason,2011,ATL,66,3/12/11,1,POR,W,91,82,40,77,0.519,6,14,0.429,5,10,0.5,9,40,18,10,7,13,22,15522,Mike Callahan,Eric Dalen,David Guthrie,NA
RegularSeason,2011,ATL,67,3/15/11,1,MIL,W,110,85,46,73,0.63,11,19,0.579,7,8,0.875,5,41,31,5,8,21,17,13590,Matt Boland,Brian Forte,Bill Kennedy,NA
RegularSeason,2011,ATL,68,3/16/11,1,DEN,L,87,102,34,82,0.415,5,19,0.263,14,18,0.778,8,35,24,6,6,8,18,14669,Joe Crawford,Mark Lindsay,Sean Wright,NA
RegularSeason,2011,ATL,69,3/18/11,1,MIA,L,85,106,35,79,0.443,3,12,0.25,12,22,0.545,5,27,21,8,2,5,18,20024,Leroy Richardson,Derrick Stafford,Zach Zarba,NA
RegularSeason,2011,ATL,70,3/20/11,1,DET,W,104,96,37,70,0.529,7,15,0.467,23,31,0.742,8,39,25,8,5,9,12,17580,Brent Barnaky,Kevin Fehr,Greg Willard,NA
RegularSeason,2011,ATL,71,3/22/11,1,CHI,L,81,114,29,64,0.453,5,6,0.833,18,24,0.75,5,26,16,5,7,13,23,18203,Derrick Collins,Scott Foster,John Goble,NA
RegularSeason,2011,ATL,72,3/23/11,0,PHI,L,100,105,39,81,0.481,8,18,0.444,14,15,0.933,8,39,22,4,1,9,17,15199,Eric Dalen,Monty McCutchen,Leon Wood,NA
RegularSeason,2011,ATL,73,3/26/11,1,NJN,W,98,87,39,78,0.5,4,18,0.222,16,22,0.727,9,40,23,9,3,12,14,17093,Bob Delaney,Eric Lewis,James Williams,NA
RegularSeason,2011,ATL,74,3/27/11,0,CLE,W,99,83,37,74,0.5,5,14,0.357,20,27,0.741,2,47,29,7,4,10,18,20226,Matt Boland,Dan Crawford,Marat Kogut,NA
RegularSeason,2011,ATL,75,3/30/11,1,ORL,W,85,82,33,70,0.471,6,15,0.4,13,15,0.867,7,42,21,4,6,13,19,15114,Nick Buchert,Pat Fraher,Bennett Salvatore,NA
RegularSeason,2011,ATL,76,4/1/11,1,BOS,W,88,83,29,79,0.367,4,16,0.25,26,30,0.867,14,52,14,2,1,10,14,19763,Tony Brown,Monty McCutchen,Jason Phillips,NA
RegularSeason,2011,ATL,77,4/3/11,0,HOU,L,109,114,43,81,0.531,5,15,0.333,18,20,0.9,7,30,24,5,2,11,24,15993,Rodney Mott,Bill Spooner,Haywoode Workman,NA
RegularSeason,2011,ATL,78,4/5/11,1,SAS,L,90,97,35,72,0.486,3,13,0.231,17,20,0.85,3,25,17,7,2,11,23,17277,Scott Foster,Derek Richardson,Sean Wright,NA
RegularSeason,2011,ATL,79,4/8/11,0,IND,L,102,114,36,76,0.474,5,13,0.385,25,36,0.694,9,36,11,6,4,12,21,15879,Curtis Blair,Joe Crawford,Pat Fraher,NA
RegularSeason,2011,ATL,80,4/9/11,0,WAS,L,83,115,33,76,0.434,5,9,0.556,12,14,0.857,7,33,20,5,7,20,20,19771,Kevin Cutler,David Guthrie,Ken Mauer,NA
